4.7339,2.8852,5.1415,2.9217,12.6931,2.1477,11.9917,1.8673
4.559,2.7252,4.8531,2.7404,12.0813,2.4954,11.5232,2.1468
4.6415,2.7063,5.1374,2.7149,12.4744,2.6834,11.5289,2.1915
4.6407,2.6699,5.1667,2.6281,12.6663,2.529,11.8664,2.2041
4.6391,2.8648,4.9799,2.8719,12.7981,2.3669,12.2234,2.1997
4.7134,2.5515,5.0588,2.5632,12.7309,2.1529,12.0331,1.8764
4.5556,2.5434,4.8487,2.5334,12.0444,2.4337,11.4658,2.0225
4.3151,2.7242,4.6299,2.7688,12.5016,2.5101,11.844,2.1914
4.5562,2.6151,4.9375,2.6358,12.6318,2.4289,11.8884,2.0989
4.7391,2.7494,5.0493,2.7739,12.7936,2.4616,12.244,2.2581
4.5833,2.6021,4.9508,2.6515,12.584,2.6382,11.7779,2.3285
4.4679,2.6249,4.6643,2.6469,12.542,2.1586,12.1869,2.0451
4.557,2.5813,4.8692,2.6059,12.8968,2.3135,12.3058,2.0645
4.5029,2.5738,5.0217,2.5805,12.7616,2.6381,11.8422,2.1168
4.1734,2.6015,4.5306,2.6453,13.0407,2.2336,12.3979,1.9556
4.7929,2.6819,5.0077,2.653,12.0775,2.426,11.7835,2.2497
4.3295,2.4108,4.6824,2.4606,12.6739,2.38,11.8544,2.0348
4.386,2.5438,4.7887,2.5997,12.9214,2.3069,12.1296,2.028
4.5906,2.7587,4.894,2.7839,12.547,2.4211,11.9558,2.1569
4.2581,2.6612,4.7244,2.7022,12.5761,2.4748,11.6267,2.0385
4.4125,2.599,4.6458,2.6286,12.7858,1.9749,12.2852,1.831
4.426,2.6861,4.85,2.7488,12.9813,2.2652,12.1531,1.9525
4.9423,2.7368,5.2701,2.7566,12.5829,2.2746,11.9917,1.9371
4.8544,2.8966,5.3333,2.9224,12.838,2.3988,12.0319,2.019
5.0336,2.7427,5.7414,2.6978,12.6056,2.7665,11.4628,2.1074
5.2368,3.2722,5.9098,3.3043,12.7444,2.7384,11.7768,2.2082
5.1034,2.9913,5.6833,2.9552,12.6337,2.4491,11.8249,1.9328
4.9172,2.9583,5.2403,2.9669,12.5675,2.4489,12.0471,2.2037
4.3757,2.5062,4.9776,2.514,12.959,2.5514,11.8613,2.1034
4.462,2.7848,4.8433,2.8465,12.8936,2.4072,12.1569,2.2048
4.6667,2.8764,5.053,2.9524,12.7844,2.2927,12.0578,1.8256
4.8519,2.9381,5.2482,2.9322,12.1027,2.5429,11.4242,2.0856
4.5338,2.7568,4.8605,2.7919,12.6396,2.3087,12.0518,1.9962
4.8056,3.0122,5.2541,3.0503,12.4965,2.5416,11.7653,2.1378
4.7101,2.9641,5.0267,2.991,12.667,2.3125,12.1901,2.0579
4.8776,2.8617,5.304,2.8851,12.5028,2.4669,11.7541,2.0383
4.8182,2.5547,5.0154,2.5958,12.7274,2.3522,12.3093,2.1097
4.5528,2.8326,4.8169,2.9085,12.2598,2.4013,11.6073,2.0919
4.4162,2.4353,4.7815,2.3834,12.8728,2.0159,12.2959,1.7976
4.6832,2.5475,4.9241,2.5652,12.7736,2.0082,12.3257,1.774
4.6667,2.8408,5.1338,2.8881,12.9642,2.3398,12.1469,2.1041
4.487,2.4607,4.8182,2.4949,12.3522,2.4703,11.6137,2.0123
4.9671,3.0874,5.6667,3.0993,12.2372,2.7224,10.999,2.0099
4.2258,2.4035,4.5,2.4975,12.5155,2.6036,11.7721,2.2196
4.4342,2.582,4.8629,2.6589,12.8273,2.4485,11.9381,2.0259
4.6863,2.6234,5.0462,2.68,12.6764,2.5461,11.9341,2.1294
4.5802,2.4814,4.8723,2.5176,12.4493,2.6338,11.8169,2.2657
4.3164,2.5068,4.5752,2.5913,12.4854,2.4581,11.8251,2.0608
4.4503,2.5048,4.7923,2.5228,13.0366,2.3126,12.4239,2.0897
4.5946,2.7579,5.0403,2.7778,12.4669,2.7018,11.667,2.3019
4.2216,2.3173,4.4211,2.3213,12.93,1.9531,12.5835,1.7942
4.284,2.6398,4.4333,2.6793,12.6709,2.282,12.3593,2.1734
4.4248,2.7858,4.5986,2.8086,12.4929,2.3127,12.1517,2.1609
4.255,2.5413,4.4809,2.6221,12.707,2.208,12.1497,1.9312
4.1538,2.5503,4.4557,2.5867,12.8572,2.3701,12.3023,2.1243
4.411,2.5639,4.7083,2.5763,12.871,2.1217,12.3466,1.9768
4.2265,2.4828,4.4691,2.4973,12.4525,2.3222,11.9586,2.0365
4.8527,2.8668,5.1008,2.8415,12.4726,2.2915,12.1553,2.1577
4.8425,2.5485,5.0,2.5536,12.2121,2.3253,11.9181,2.2187
4.5215,2.7722,4.8714,2.8255,12.5247,2.4216,11.8265,2.0398
4.8792,2.7996,5.2868,2.7764,12.7526,2.3542,12.1441,2.0503
4.871,2.8798,5.3333,2.8648,12.2141,2.5248,11.435,2.0335
4.3409,2.4675,4.7105,2.4323,12.5697,2.2565,11.8967,1.8838
5.4027,3.0076,6.0407,2.9145,12.3311,2.7739,11.3688,2.265
4.8344,2.8706,5.2687,2.8708,12.5417,2.4572,11.8775,2.1144
5.1654,2.8911,5.5357,2.8658,11.6335,2.7318,10.9543,2.2081
4.4457,2.4369,4.8,2.4358,12.6205,2.3593,11.9815,1.989
4.7342,3.0594,5.2256,3.077,12.6205,2.4724,11.8797,2.1167
4.6826,2.6986,4.9262,2.7517,12.9238,2.0602,12.4772,1.7747
5.0455,3.0123,5.5,2.9802,12.357,2.5075,11.5947,2.1687
4.6014,2.6129,4.9593,2.6331,12.506,2.4001,11.827,1.9976
4.3618,2.602,4.6742,2.6414,12.5743,2.3314,11.967,1.9781
4.2865,2.5235,4.6667,2.5577,13.1128,2.0883,12.5365,1.7163
4.8873,2.6353,5.4138,2.6231,12.2453,2.7589,11.2578,2.147
4.4167,2.5744,4.8092,2.6127,12.5157,2.615,11.6905,2.1774
4.6364,2.6264,4.958,2.6678,12.1181,2.6781,11.4265,2.27
4.5122,2.753,4.8357,2.8451,12.7134,2.4467,12.0101,2.1032
4.5862,2.611,4.8562,2.6652,12.665,2.2688,12.1284,1.9662
4.2857,2.3877,4.5658,2.4297,12.5843,2.3079,11.9519,1.9863
4.7108,3.0021,5.0483,3.0565,12.4156,2.3604,11.8154,1.9969
4.2767,2.5793,4.5396,2.6397,12.7687,2.3764,12.2248,2.0671
4.5814,2.8711,5.0069,2.9208,12.2601,2.4959,11.4395,2.007
4.3795,2.3273,4.62,2.3056,12.1835,2.2272,11.725,1.8822
4.7134,2.601,5.2045,2.5338,12.5643,2.5416,11.8154,2.1583
4.7905,2.587,5.2063,2.5706,12.3682,2.571,11.5799,2.1621
4.4503,2.5778,4.6815,2.618,12.5856,2.4961,12.1124,2.1998
4.6408,2.8737,5.0081,2.8779,12.6402,2.3976,12.1057,2.0774
4.5636,2.6315,5.0147,2.6679,12.788,2.5331,11.8923,2.1266
4.9128,2.7366,5.4622,2.7949,12.556,2.8281,11.4711,2.2592
4.7716,2.585,5.1071,2.6151,12.5836,2.5235,11.952,2.1002
4.5442,2.313,4.8527,2.2895,12.4511,2.3346,11.8506,2.008
4.7188,2.8508,5.2615,2.8811,12.1651,2.7494,11.1286,2.0997
4.6139,2.505,4.9155,2.448,12.3521,2.3257,11.9081,2.0155
4.543,2.583,4.7574,2.6304,12.5017,2.4664,12.0049,2.2592
4.9605,3.3968,5.4882,3.4661,12.4431,2.6207,11.5779,2.2894
4.7986,3.1122,5.1463,3.1356,12.1704,2.5276,11.5559,2.202
4.6154,2.7907,5.1154,2.7725,12.5232,2.5132,11.7338,2.025
4.5497,2.7976,4.9655,2.827,12.8986,2.4467,12.1829,2.2618
5.3261,3.4498,5.7417,3.5107,12.2656,2.5375,11.553,2.2223
4.6,2.6338,4.9259,2.6601,12.4936,2.4815,11.8112,2.2603
4.8143,3.0133,5.2542,3.0731,12.7671,2.4285,12.0396,2.0592
5.2734,2.9597,5.6452,2.9105,12.238,2.3166,11.7069,2.0487
4.9562,3.0179,5.1587,3.0613,12.032,2.3466,11.589,2.038
4.9085,3.2767,5.3411,3.3837,12.3608,2.5163,11.5182,2.0126
4.526,2.7424,4.8784,2.7994,12.6337,2.4415,11.9573,2.07
4.4647,2.7953,4.7718,2.8382,12.6326,2.3947,12.0689,2.0917
4.2784,2.6451,4.5779,2.6794,12.5986,2.2332,12.0352,1.884
4.7885,2.7619,5.2197,2.7725,12.9955,2.371,12.3472,1.9714
