4.4607,2.6985,4.9189,2.7176,12.2322,2.6148,11.2716,2.0672
4.2486,2.4159,4.5325,2.4473,12.6708,2.451,12.0726,2.149
4.4134,2.4488,4.8889,2.4808,12.7744,2.4996,11.7766,1.9254
4.5422,2.5639,4.9854,2.5885,12.7571,2.4549,11.9606,1.9083
4.5642,2.8265,5.0138,2.9525,12.9023,2.5545,12.007,2.1222
4.76,3.0126,5.2,3.1035,12.63,2.5372,11.7401,2.0494
4.8086,3.1594,5.3233,3.255,12.9256,2.3497,12.0852,2.0569
4.5671,2.6736,4.8601,2.7293,12.5104,2.4525,11.8754,2.0652
4.4503,2.7639,4.7755,2.8375,12.5834,2.492,11.9764,2.2041
4.5062,2.7694,4.8905,2.8302,12.4944,2.5758,11.7438,2.1717
4.3684,2.4277,4.6078,2.4394,12.2181,2.457,11.7156,2.0814
4.5287,2.8881,4.8882,2.9077,12.431,2.3206,11.8205,2.0171
4.6323,2.5729,4.9191,2.6095,12.6938,2.2885,12.1663,2.0256
4.2013,2.3969,4.5271,2.4781,12.5664,2.51,11.7357,2.0926
4.4057,2.5074,4.6948,2.5235,12.6229,2.2575,12.0387,1.97
4.5346,2.4075,4.8467,2.4402,12.5293,2.317,11.8561,1.9163
4.3005,2.7919,4.6115,2.8812,12.3905,2.4478,11.6924,2.0427
4.4624,2.3886,4.8219,2.4148,12.651,2.4014,11.9053,1.872
4.2645,2.3639,4.4676,2.4029,12.5444,2.3722,12.0693,2.084
4.1829,2.2585,4.558,2.2491,13.0229,2.1173,12.375,1.7523
4.28,2.4525,4.5149,2.479,12.3962,2.3143,11.9042,2.0342
4.5238,2.4862,4.9683,2.3902,12.2717,2.5174,11.5725,2.0603
4.5034,2.9551,4.873,2.984,12.6526,2.3436,12.023,2.1046
5.0,2.8511,5.2326,2.8435,12.4302,2.1168,12.018,1.9499
4.3497,2.6551,4.7357,2.6555,12.578,2.3806,11.8825,2.1001
4.3791,2.4281,4.6593,2.4348,12.6741,2.2724,12.1468,1.9844
4.5899,2.7296,5.0,2.7525,12.409,2.4058,11.6037,1.9483
4.227,2.2162,4.4384,2.2329,12.4451,2.3498,11.9265,2.0239
4.0875,2.4119,4.3453,2.4691,12.4792,2.5596,11.8164,2.2354
4.4429,2.8841,4.6328,2.9338,12.658,2.2632,12.2773,2.0479
4.871,3.2343,5.1825,3.3072,12.8054,2.4145,12.321,2.1348
4.7183,2.5766,5.0984,2.5748,12.5394,2.5098,11.8186,2.1367
4.4231,2.4834,4.681,2.4934,12.619,2.2571,12.1406,1.9721
4.3393,2.3675,4.6438,2.3778,12.4539,2.4191,11.7794,2.0075
4.1678,2.2962,4.3937,2.328,12.7773,2.3322,12.2116,2.1193
4.5909,3.0528,5.0698,3.1009,12.5755,2.5021,11.6869,2.1647
4.1782,2.1991,4.4167,2.1808,12.691,2.3036,12.251,2.1059
