5.0594,2.9579,5.6061,2.9984,12.8513,2.4669,11.9534,2.0257
5.2589,3.2788,5.9873,3.2511,12.7687,2.5649,11.7807,2.0972
5.2642,3.0314,5.7669,3.0307,12.825,2.519,12.0812,2.2414
5.1436,2.939,5.7006,2.9293,12.926,2.4565,12.107,2.1581
5.0579,3.1559,5.7852,3.1846,13.3793,2.2652,12.3965,2.0541
5.7337,3.7907,6.5442,3.8248,12.7235,2.5659,11.7015,2.0114
5.6884,3.5661,6.4286,3.5748,12.8651,2.5233,11.8703,2.1408
5.7849,3.4729,6.6507,3.4355,12.7515,2.6374,11.5785,2.0074
5.3434,3.3486,6.0148,3.3621,13.0505,2.2682,12.2454,1.8897
5.0133,3.1051,5.7095,3.1186,12.8962,2.443,11.8878,2.0048
5.2,3.2164,5.8284,3.1977,12.7818,2.5052,11.9302,2.1817
5.1279,3.1449,5.8162,3.1836,12.7434,2.7313,11.7239,2.1697
5.0271,3.2189,5.8503,3.2933,12.6418,2.7688,11.2155,2.0795
5.2772,3.4473,6.1558,3.4979,12.9419,2.6811,11.7496,2.1999
5.523,3.4486,6.295,3.4442,12.8957,2.4672,11.8367,2.104
5.0,3.3076,5.7879,3.4215,13.0628,2.4471,11.9038,2.0181
5.8286,3.3678,6.6786,3.2343,12.7669,2.5415,11.765,2.0253
5.3433,3.0691,5.815,3.0469,12.6908,2.3758,12.0253,2.0493
5.3186,3.4115,5.9759,3.4483,12.9968,2.2956,12.157,1.9202
5.2486,3.3521,5.9178,3.3932,12.9393,2.52,12.0098,2.101
5.4439,3.393,6.1375,3.3717,12.7247,2.3641,11.7784,1.8809
5.3137,3.3655,5.8583,3.4407,12.9655,2.6825,12.239,2.3431
5.618,3.549,6.4604,3.5811,12.7006,2.7548,11.5798,2.1191
5.1981,3.0966,5.7644,3.0507,12.4498,2.4154,11.6569,2.0327
5.3814,3.2884,6.0968,3.3035,12.927,2.4044,11.9454,1.9926
5.122,3.0857,5.7771,3.0643,12.6675,2.4377,11.7964,1.9564
5.36,3.066,6.1948,3.0153,12.1552,2.8662,10.8056,1.9637
5.0245,2.9346,5.5723,2.9865,12.8226,2.4624,11.9474,2.0357
5.7374,3.5293,6.4907,3.4947,12.6506,2.4359,11.765,1.9636
5.3696,3.7611,6.1361,3.8308,13.1682,2.1806,12.2792,1.8533
5.6738,3.245,6.2125,3.2004,12.6491,2.3527,11.9025,2.0005
5.2731,3.2709,6.227,3.211,12.7305,2.6647,11.4847,2.097
5.0381,2.9982,5.5455,3.0072,13.0873,2.2302,12.4067,1.958
5.3645,3.3163,6.142,3.3109,12.7536,2.5892,11.7597,2.1494
5.3234,3.2215,5.9286,3.1746,12.6373,2.7174,11.8756,2.344
5.6915,3.5476,6.3974,3.4856,12.6934,2.4445,11.8613,2.1168
5.4458,3.6297,6.2331,3.6375,12.8263,2.4986,11.9097,2.1063
5.2431,3.0123,5.6895,2.9618,12.4248,2.5407,11.8248,2.2549
5.156,3.2963,5.764,3.3487,13.2131,2.3517,12.3997,2.0939
5.7005,3.6529,6.5714,3.6533,12.5871,2.7363,11.5208,2.1456
4.6375,2.6327,5.0846,2.635,12.4494,2.6764,11.6782,2.3113
4.8157,2.8175,5.2928,2.8396,12.3986,2.6066,11.5011,2.1615
4.9289,2.8031,5.4343,2.8092,12.7579,2.6267,11.9653,2.3163
5.1307,3.4266,5.8137,3.4609,12.3952,2.6901,11.3466,2.1372
4.5556,2.6074,5.1231,2.5929,12.5801,2.6557,11.6357,2.1743
5.1357,2.9325,5.7716,2.8831,12.2724,2.7029,11.2513,2.1749
5.0332,2.9982,5.578,3.0375,12.7996,2.7858,11.9235,2.46
5.205,2.9108,5.7844,2.835,12.6105,2.6815,11.8703,2.3698
4.9289,2.7348,5.2915,2.6929,13.072,2.116,12.6142,2.0386
4.9681,3.1198,5.5395,3.2054,13.0027,2.4135,12.1748,2.0355
5.396,3.0494,6.0854,2.9702,12.4876,2.6297,11.5481,2.099
5.244,2.7604,5.7614,2.6947,12.763,2.4172,12.0372,2.0729
5.2597,3.3364,6.1716,3.4263,12.8898,2.8047,11.5568,2.1303
5.4688,3.5177,6.2273,3.5227,12.8558,2.5801,11.8893,2.1672
5.397,3.2513,5.8647,3.2898,12.9079,2.5061,12.2256,2.2446
5.3594,3.2836,5.9742,3.3696,12.6075,2.6648,11.6616,2.0302
5.2956,3.1154,5.9451,3.1181,12.6733,2.7583,11.6989,2.267
5.4121,3.4102,6.1529,3.4699,12.9457,2.4831,11.9377,1.9202
5.2426,3.4015,5.9748,3.4749,13.0769,2.3062,12.0802,1.8354
5.6277,3.561,6.777,3.4559,12.5421,2.7777,11.0998,1.9269
5.0459,2.9142,5.6903,2.9481,12.8018,2.6666,11.6786,2.1638
5.0386,3.015,5.5028,3.0087,12.6302,2.4474,11.9226,2.086
5.264,3.2371,5.9682,3.2603,12.3848,2.8271,11.3244,2.2494
5.09,3.4658,6.1389,3.5485,12.8683,2.775,11.4325,2.0044
5.267,3.3733,5.8671,3.4035,12.695,2.5805,11.798,2.1969
5.2346,3.6142,5.9231,3.7287,12.7814,2.6095,11.8029,2.168
5.2465,3.1013,5.7065,3.1122,12.8477,2.3014,12.1884,1.9412
5.0354,2.982,5.76,3.0047,12.9116,2.7204,11.8306,2.2168
5.8306,3.4844,6.5878,3.4542,12.5135,2.6967,11.5822,2.0856
5.5503,3.3577,6.3377,3.3054,12.7045,2.6077,11.6597,2.2316
5.3507,3.2422,6.1463,3.2521,12.7916,2.635,11.6406,2.1121
5.0929,3.0077,5.6291,3.0419,12.7774,2.4898,11.9717,2.1568
5.3868,3.2983,6.1124,3.3094,13.0415,2.5139,12.1116,2.1455
5.0728,3.0876,5.8608,3.1067,12.9141,2.6616,11.7357,2.1825
5.95,4.5366,7.0,4.6927,12.9881,2.6737,11.9333,2.1249
5.3582,3.4282,6.0675,3.4251,12.8583,2.4986,11.8833,2.1742
5.338,3.2281,6.0291,3.2141,12.8762,2.5368,11.9316,2.1856
5.0891,3.0977,5.5896,3.0562,12.7569,2.3848,12.121,2.093
4.8738,2.8495,5.3424,2.7892,12.5881,2.3684,11.9699,2.1142
4.7161,2.7877,5.1846,2.8405,12.6531,2.6715,11.7597,2.2788
5.1608,3.2181,5.8671,3.2416,12.765,2.5809,11.7765,2.1098
5.3144,3.3118,6.0903,3.2555,12.9735,2.3859,12.0969,1.9704
5.2514,2.9867,6.0559,2.8866,12.8592,2.5654,11.8345,2.0699
5.2449,3.1786,5.9,3.1548,12.3818,2.5861,11.3754,2.1052
5.2367,2.8432,5.7746,2.8019,12.7426,2.5899,11.9579,2.2561
5.0354,2.6688,5.4844,2.6437,12.5921,2.3782,11.8879,2.0799
5.5739,3.4535,6.2621,3.4221,12.5338,2.5932,11.6422,2.1907
5.5625,3.1185,6.0299,3.0728,12.1353,2.5256,11.4758,2.1309
5.0704,2.7983,5.4225,2.8015,12.5645,2.6384,12.0224,2.3751
5.2892,3.2854,5.7207,3.27,12.57,2.5037,12.0162,2.2699
5.2706,3.1295,5.6968,3.1587,12.5018,2.5275,11.8331,2.1698
5.2426,3.304,6.025,3.2729,12.7993,2.4939,11.7703,2.0646
5.6631,3.8305,6.7305,3.8332,12.6862,2.8239,11.4199,2.1836
5.3897,3.0604,6.0566,2.9995,12.5966,2.679,11.6766,2.2044
5.0044,2.9792,5.5707,3.001,12.624,2.6394,11.6782,2.2419
5.1606,3.3588,6.1962,3.3985,13.0266,2.6405,11.5185,2.1545
5.3711,3.1649,5.8902,3.1719,12.5012,2.7081,11.7757,2.3327
5.3105,3.4798,5.9359,3.5295,12.585,2.6768,11.6989,2.2261
5.2074,3.2398,5.8807,3.2303,12.9169,2.4116,12.0201,2.0173
5.3182,3.3807,5.9691,3.4001,13.2596,2.2417,12.4572,2.0349
4.9912,3.1018,5.623,3.1266,13.098,2.2534,12.1375,1.9403
5.3671,3.332,5.6791,3.3533,12.5542,2.4231,12.0774,2.226
5.9126,3.7245,6.6779,3.7169,12.2663,2.7317,11.2476,2.076
5.4444,3.5229,6.131,3.5666,12.7649,2.5042,11.8168,2.2048
4.8889,3.047,5.5952,3.0942,12.9679,2.4656,11.89,2.0875
5.2353,2.976,5.9091,2.9062,12.8949,2.4008,11.9998,1.9345
5.5585,3.5418,6.2353,3.5879,12.5922,2.6614,11.6775,2.1603
5.4807,3.7909,6.4706,3.8824,12.9534,2.6202,11.7624,2.0206
5.517,3.4788,6.1597,3.5309,12.7817,2.5618,11.905,2.124
