4.7123,2.6363,5.2035,2.6849,12.6016,2.6153,11.6349,2.0799
4.6463,2.9596,5.0726,3.0165,12.8216,2.4577,12.1489,2.1582
4.474,2.3582,4.7519,2.4168,12.4448,2.4823,11.7542,2.0937
4.6917,2.6191,4.9915,2.6184,11.9583,2.568,11.3426,2.167
4.779,2.9199,5.3972,3.0197,12.9276,2.6587,11.8954,2.2205
4.975,2.862,5.495,2.8095,12.0692,2.6426,11.1388,2.0805
4.3958,2.4811,4.7222,2.4645,12.6741,2.3052,12.122,2.0404
4.2994,2.2786,4.6879,2.2507,12.1543,2.6242,11.3544,2.1663
4.2921,2.2521,4.6424,2.2504,12.1841,2.7507,11.4094,2.277
4.4103,2.711,4.7378,2.8324,12.7732,2.5263,12.0064,2.217
4.4358,2.2448,4.6335,2.2751,12.8947,2.2115,12.4463,1.9753
4.35,2.3297,4.7755,2.3497,12.8929,2.4358,12.0874,2.0444
4.5,2.4713,4.8344,2.4827,12.5282,2.5615,11.8744,2.1705
4.2737,2.269,4.5695,2.3403,12.5667,2.6479,11.8155,2.2197
4.1751,2.4651,4.6294,2.505,13.226,2.2781,12.4085,1.9129
4.2825,2.3433,4.6133,2.3799,12.415,2.5514,11.5876,2.1106
4.2847,2.2751,4.6557,2.2608,12.687,2.5057,11.9743,2.2218
4.2024,2.2621,4.6515,2.2885,13.2543,2.2523,12.4074,1.9723
4.3686,2.3188,4.7653,2.3334,13.0097,2.3344,12.2761,2.0658
4.4921,2.3651,4.8405,2.3444,12.6672,2.6107,12.0403,2.383
4.2762,2.24,4.5125,2.2666,12.4129,2.4474,11.8721,2.2261
4.3946,2.5107,4.7756,2.5358,12.5586,2.5044,11.7845,2.0772
4.3723,2.5052,4.7044,2.5736,12.1208,2.5788,11.2854,1.9466
4.4294,2.4322,4.6755,2.4591,12.212,2.4444,11.6389,2.1079
4.5217,2.437,4.9627,2.4262,12.4766,2.4074,11.602,1.973
4.3469,2.3695,4.6911,2.4232,12.7202,2.5132,11.9574,2.0649
4.575,2.6471,5.062,2.713,12.6076,2.7029,11.6383,2.1146
4.2591,2.0676,4.5786,2.1321,12.6277,2.6595,11.7425,2.1798
4.271,2.8451,4.6772,2.972,12.5711,2.6969,11.6628,2.2076
4.5705,2.6821,4.9179,2.7265,12.2941,2.8207,11.5846,2.4783
3.8585,2.0301,4.0481,2.0742,12.8442,2.3984,12.3706,2.178
4.0365,2.2938,4.322,2.3285,12.53,2.4999,11.8769,2.1152
4.1776,2.3534,4.4565,2.4111,12.7282,2.4311,12.0788,2.1039
4.0415,2.1446,4.3457,2.1924,12.6275,2.5787,11.8371,2.2418
4.3011,2.2967,4.5849,2.356,12.5156,2.4887,11.7561,2.0553
4.0758,2.1757,4.3315,2.1978,12.6869,2.3225,12.0914,2.0453
4.299,2.3229,4.5568,2.3901,12.6425,2.4356,11.9994,2.1015
4.2734,2.1113,4.4524,2.1255,12.3727,2.5205,11.9462,2.247
3.9412,1.7703,4.4521,1.8059,13.0527,2.712,11.652,1.9585
3.989,1.9806,4.3151,2.0732,13.0366,2.5282,12.1103,2.1355
4.1209,1.8207,4.5139,1.8371,13.1391,2.3859,12.1978,1.9599
4.4017,2.3336,4.7313,2.3367,13.1139,2.1546,12.538,1.8791
4.4,2.5516,4.6118,2.6083,12.6861,2.2736,12.2155,1.9801
4.5467,2.7606,4.8321,2.8288,12.8632,2.3644,12.3162,2.075
5.0965,3.0636,5.4796,3.1338,12.4522,2.6501,11.77,2.1984
4.8125,2.7115,5.0979,2.7157,12.4329,2.4806,11.9376,2.1957
4.8571,2.9663,5.2655,3.0279,12.3241,2.5837,11.5887,2.1129
4.1914,2.0951,4.4286,2.1486,12.5956,2.3811,11.9703,1.9819
4.3981,2.3148,4.7886,2.3412,13.0589,2.3758,12.2892,2.0429
5.0725,3.0328,5.5431,3.0749,12.4354,2.6358,11.662,2.182
4.6726,2.395,5.1183,2.3617,12.9706,2.2504,12.2996,1.9731
5.039,2.8556,5.5536,2.9007,12.8227,2.6091,11.9621,2.2022
4.5696,2.3409,5.0934,2.341,12.8101,2.5581,11.8605,2.0068
4.3876,2.1113,4.7314,2.1279,12.8696,2.4743,12.1216,2.1039
4.5783,2.5701,4.8958,2.6027,12.526,2.5186,11.9083,2.1615
4.3218,2.4612,4.6242,2.5237,12.441,2.5971,11.7516,2.19
4.4158,2.7779,4.8089,2.8911,12.7119,2.5111,11.853,2.0702
4.5833,2.733,4.8267,2.7851,12.4924,2.3026,11.9674,2.0274
4.3977,2.4073,4.6797,2.3754,12.2674,2.3891,11.7894,2.0986
4.5068,2.564,4.8516,2.5742,12.307,2.6693,11.6785,2.3463
4.8824,2.8696,5.2803,2.8823,12.5458,2.5199,11.8585,2.1827
4.7593,2.9893,5.2222,3.0567,12.2453,2.6228,11.3791,2.0688
4.5283,2.8983,4.8623,2.9591,12.7176,2.403,12.0809,2.1603
4.4792,2.4007,4.7886,2.457,12.5845,2.5908,11.8633,2.2008
4.2575,2.1106,4.5417,2.1209,12.5605,2.4222,11.9248,2.0607
4.6043,2.8177,4.9627,2.8653,12.7808,2.2519,12.176,1.956
4.766,2.7279,5.1513,2.7915,12.5068,2.656,11.7614,2.1845
4.7568,2.5423,5.5342,2.5732,12.7715,2.889,11.2712,2.1538
4.5426,2.346,5.2108,2.3511,13.1509,2.4375,11.8998,1.9783
4.3496,2.4435,4.6615,2.4762,13.1521,2.0272,12.6647,1.8498
4.5982,2.8531,5.0966,2.9574,12.9022,2.6128,11.9767,2.2109
4.5735,2.4297,4.9389,2.4317,12.9233,2.3898,12.2443,2.1272
4.6172,2.4391,5.1317,2.4533,12.6706,2.6424,11.6798,2.0576
4.7798,2.5341,5.2847,2.5256,12.4482,2.6822,11.5351,2.1225
4.6616,2.667,5.0476,2.701,12.542,2.6525,11.7983,2.2511
4.565,2.3166,5.0337,2.3605,12.8832,2.5057,11.9226,1.9654
4.2697,2.449,4.9337,2.4576,12.9217,2.5234,11.7117,1.9515
4.745,2.5884,5.1963,2.6581,12.6787,2.5998,11.7411,2.0532
4.6273,2.676,4.9789,2.6988,11.8607,2.609,11.065,2.006
4.8041,2.7229,5.3833,2.687,12.0818,2.6705,11.0292,1.9484
4.1802,2.172,4.3654,2.1812,12.2135,2.3639,11.7634,2.0916
4.5682,2.6938,5.0417,2.7383,12.5881,2.6799,11.6702,2.2134
5.0397,2.9584,5.6275,2.9866,11.9338,2.6773,10.9023,1.9535
4.4961,2.3338,4.8165,2.3546,12.5639,2.4778,11.9193,2.1195
4.6513,2.4769,4.9627,2.4629,11.8222,2.5359,11.1508,2.0779
4.5612,2.7198,4.9,2.7671,12.1087,2.6381,11.3776,2.2299
4.63,2.9246,5.0952,2.9545,13.1033,2.0506,12.5721,1.7547
4.2155,2.0035,4.6562,1.9085,12.4425,2.3607,11.6793,2.0452
4.4149,2.0075,4.7215,2.0434,12.75,2.4127,11.9881,1.9355
4.1209,2.1511,4.4659,2.2077,13.2163,2.3401,12.4474,1.9938
4.268,2.1129,4.5482,2.1413,12.9299,2.363,12.3238,2.0278
4.1762,2.1714,4.5217,2.1957,12.7018,2.5621,11.905,2.1999
4.197,2.0735,4.5207,2.0499,12.6229,2.3685,11.9505,1.9968
4.1421,2.3865,4.5432,2.427,13.1956,2.2108,12.4233,1.9515
4.6759,2.6623,5.0157,2.6591,12.0756,2.4973,11.3779,2.0725
4.3137,2.3472,4.741,2.387,12.9386,2.2989,12.067,1.8995
4.4789,2.4792,4.9647,2.5296,13.3006,2.3734,12.4061,2.0451
